filepath,class,label,split
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0252.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0252.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0038.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0573.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0394.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0057.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0456.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0545.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0520.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0262.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0489.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0257.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0119.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0555.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0499.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0459.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0212.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0490.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0348.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0185.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0363.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0177.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0572.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0285.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0116.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0207.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0313.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0016.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0332.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0477.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0406.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0600.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0055.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0428.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0349.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0017.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0124.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0499.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0107.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0293.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0067.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0197.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0186.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0247.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0286.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0198.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0536.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0206.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0093.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0106.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0386.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0184.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0274.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0261.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0387.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0225.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0309.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0573.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0474.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0594.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0019.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0198.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0177.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0168.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0197.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0276.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0201.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0322.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0256.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0063.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0225.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0212.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0519.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0225.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0334.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0071.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0014.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0217.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0069.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0108.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0352.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0269.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0132.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0409.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0533.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0599.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0373.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0024.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0171.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0352.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0588.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0422.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0561.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0445.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0557.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0497.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0245.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0009.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0575.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0218.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0158.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0294.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0524.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0544.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0142.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0171.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0486.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0483.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0186.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0360.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0400.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0100.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0455.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0292.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0130.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0221.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0291.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0170.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0258.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0028.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0546.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0215.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0396.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0285.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0207.jpg,Common_Rust,1,train
